Trace
Swept SA
A.08.55,N9000A
493380000,-79.3030242219176
493400000,-78.8740505968006
493420000,-79.1251837070169
493440000,-78.2549300304464
493460000,-78.6229481977037
493480000,-78.971269564327
493500000,-79.0822109096513
493520000,-78.9081872596037
493540000,-78.9743173412504
493560000,-78.4144680593844
493580000,-78.3776928224435
493600000,-78.9240738003807
493620000,-78.9078376300667
493640000,-78.9272015406355
493660000,-78.4918481008738
493680000,-78.9699600937233
493700000,-79.0792659670909
493720000,-79.0456378869244
493740000,-78.996369154389
493760000,-78.7271906517584
493780000,-78.8059293172752
493800000,-78.4963869492005
493820000,-78.9244034031596
493840000,-79.204415239452
493860000,-79.1357062552
493880000,-79.3190796468737
493900000,-78.8396952358117
493920000,-78.4188131077085
493940000,-79.132051055606
493960000,-78.7315862916598
493980000,-78.5602623058034
494000000,-78.7451724373529
494020000,-78.8013248080338
494040000,-78.8426452843173
494060000,-79.0748326654794
494080000,-78.7076731733743
494100000,-79.0238125751724
494120000,-78.9252392371954
494140000,-78.9804078429513
494160000,-79.0399102920423
494180000,-79.2223853338823
494200000,-79.0602885441923
494220000,-79.2492832092486
494240000,-78.6855084908337
494260000,-78.9293470739441
494280000,-79.1309605028603
494300000,-79.3028315491794
494320000,-78.7767907139868
494340000,-78.6375948669664
494360000,-78.8807736418351
494380000,-78.4043948334012
494400000,-78.2059551941123
494420000,-78.6205768958915
494440000,-78.9686569387776
494460000,-79.0719962310167
494480000,-79.0225148821778
494500000,-78.9185672630617
494520000,-79.2941511865515
494540000,-79.5681263352082
494560000,-79.1891032943836
494580000,-79.2167387468092
494600000,-78.8963860046719
494620000,-78.7917845751246
494640000,-78.550058170813
494660000,-79.246174547407
494680000,-78.7038005088493
494700000,-78.9634178527869
494720000,-79.0279882960891
494740000,-78.7854784051777
494760000,-78.7370691479073
494780000,-78.8525595713737
494800000,-79.5838145700161
494820000,-79.0683572878652
494840000,-79.3316563517919
494860000,-79.4327558514298
494880000,-78.9138482837957
494900000,-79.1055390061777
494920000,-78.5511411520334
494940000,-78.9332531688977
494960000,-79.0693518453858
494980000,-79.2933506853302
495000000,-78.6208367734528
495020000,-79.0989093842186
495040000,-78.9389356635378
495060000,-79.4842089883626
495080000,-78.9069281080326
495100000,-79.0538152172457
495120000,-78.9248989840935
495140000,-79.01694333434
495160000,-78.9289964302566
495180000,-78.753611940423
495200000,-79.0120730217737
495220000,-79.0037669767118
495240000,-78.768402903196
495260000,-79.2574497634325
495280000,-78.2931405072776
495300000,-79.0959179488425
495320000,-78.5834126159167
495340000,-79.1021408567585
495360000,-78.6452028723119
495380000,-78.3282777210254
495400000,-78.7302335518637
495420000,-79.0283276632688
495440000,-79.0405444927193
495460000,-78.8029142487443
495480000,-79.1343910181552
495500000,-79.0405567979951
495520000,-78.8232206770477
495540000,-78.8766847240472
495560000,-78.9102038980335
495580000,-78.7905903991455
495600000,-79.0887264106693
495620000,-79.2937010149898
495640000,-79.1048646501848
495660000,-78.7315043848789
495680000,-78.6493979477349
495700000,-79.2541475016645
495720000,-78.8465161761654
495740000,-78.5666194345894
495760000,-78.9781763906239
495780000,-78.9726655815936
495800000,-78.6382240874654
495820000,-78.6124713135606
495840000,-79.0498045031512
495860000,-79.0816967486513
495880000,-79.1176778347619
495900000,-79.4097408568068
495920000,-79.2285211861157
495940000,-79.1551782020623
495960000,-78.477150420402
495980000,-78.6886545977305
496000000,-78.8761450706906
496020000,-78.6691818752282
496040000,-79.0623048962589
496060000,-78.7216068775024
496080000,-78.8864315712138
496100000,-78.8342361711105
496120000,-78.9026185824131
496140000,-78.4663450227311
496160000,-78.8365355105991
496180000,-78.7060479038039
496200000,-78.9906353524203
496220000,-78.7833803165588
496240000,-79.1090527228435
496260000,-78.6907438439434
496280000,-78.654821600863
496300000,-79.2798624711214
496320000,-79.2120164551697
496340000,-78.9905567693193
496360000,-78.7560454060973
496380000,-79.0192146495864
496400000,-78.8512559824973
496420000,-78.9179568165124
496440000,-78.7953752202933
496460000,-78.9751996026679
496480000,-79.1308124356595
496500000,-79.1116701222915
496520000,-79.090857415099
496540000,-78.6528522008759
496560000,-78.79190086774
496580000,-79.0913523799743
496600000,-79.0015620659861
496620000,-79.0107274002608
496640000,-79.0513676677637
496660000,-79.1704123801835
496680000,-79.1546311639083
496700000,-79.1725596995811
496720000,-78.8970087735126
496740000,-78.7153972455115
496760000,-78.8800294916907
496780000,-78.7536179951637
496800000,-78.3893036981906
496820000,-78.7923397816689
496840000,-78.900891562226
496860000,-78.772512473898
496880000,-78.6842484744044
496900000,-78.7636943013277
496920000,-79.254223197979
496940000,-78.6248400771417
496960000,-79.0606116854786
496980000,-78.990195113966
497000000,-78.8930908346518
497020000,-79.5220634565962
497040000,-78.2721229700744
497060000,-78.5743779200894
497080000,-79.1985346074676
497100000,-78.4385490351831
497120000,-79.2009606360181
497140000,-79.1682163930719
497160000,-78.8013530649806
497180000,-78.7803162515404
497200000,-78.6085337388323
497220000,-79.32346815811
497240000,-79.1330272088861
497260000,-78.8719213678928
497280000,-79.1211072448907
497300000,-78.762272852166
497320000,-78.7376903604493
497340000,-78.5142503577638
497360000,-78.689920128561
497380000,-78.9475541367738
497400000,-78.7136979132618
497420000,-78.7614246652644
497440000,-78.9968792997039
497460000,-79.3529930992314
497480000,-78.8531161995107
497500000,-78.4268107737454
497520000,-78.2799632512803
497540000,-78.6483195839667
497560000,-78.6805456549287
497580000,-79.3701753225813
497600000,-78.8177504676701
497620000,-78.4320018884842
497640000,-78.3838418211226
497660000,-78.7742626637565
497680000,-78.9002807283718
497700000,-78.2569699763576
497720000,-78.4802391012472
497740000,-79.1974145359132
497760000,-78.7110891584312
497780000,-78.8181211975238
497800000,-78.3721879703592
497820000,-79.0956301911887
497840000,-78.7463553584256
497860000,-79.1415698348085
497880000,-79.045446095055
497900000,-78.7598427118608
497920000,-78.2559921813288
497940000,-78.7699401014269
497960000,-78.3993741540011
497980000,-77.7193967115825
498000000,-78.2173150064745
498020000,-77.4664117870715
498040000,-77.7661683793172
498060000,-77.7066857227739
498080000,-77.0358200496493
498100000,-76.7225625967369
498120000,-75.6651099791944
498140000,-75.1962294658503
498160000,-74.0851833251914
498180000,-73.2880718924763
498200000,-72.1852335475915
498220000,-71.0588386016192
498240000,-70.0541164626374
498260000,-68.8725002689567
498280000,-67.7566262868868
498300000,-66.6000502390263
498320000,-65.5136004168479
498340000,-64.4083691555266
498360000,-63.2966725203386
498380000,-62.2058034463635
498400000,-61.1697844836695
498420000,-60.1416888263701
498440000,-59.1280470120389
498460000,-58.1127176211753
498480000,-57.163902864309
498500000,-56.2059890200737
498520000,-55.3175824048854
498540000,-54.3911359680399
498560000,-53.4779646820506
498580000,-52.6135228381086
498600000,-51.7567192721937
498620000,-50.9276454180653
498640000,-50.1091083165883
498660000,-49.315749055553
498680000,-48.5246429342304
498700000,-47.755179752516
498720000,-47.0331037460926
498740000,-46.3059175195626
498760000,-45.5726322912335
498780000,-44.8871177349675
498800000,-44.1949767057499
498820000,-43.5225095756495
498840000,-42.87447265383
498860000,-42.2381348869952
498880000,-41.5878146154982
498900000,-41.0039474046238
498920000,-40.4025375267132
498940000,-39.8202789692389
498960000,-39.2523426560183
498980000,-38.6754339208976
499000000,-38.1543895550368
499020000,-37.6093200861838
499040000,-37.1064140194625
499060000,-36.5948740278092
499080000,-36.1156461500221
499100000,-35.6128387172217
499120000,-35.1662101971892
499140000,-34.7029044391109
499160000,-34.2619825109404
499180000,-33.8329975786572
499200000,-33.4088867690376
499220000,-33.0050064394228
499240000,-32.5919880452758
499260000,-32.216248615021
499280000,-31.8462765687739
499300000,-31.4776429189451
499320000,-31.1293376546061
499340000,-30.7883981434036
499360000,-30.4531595075644
499380000,-30.1368333507646
499400000,-29.8273103555385
499420000,-29.5190251402575
499440000,-29.2414138775427
499460000,-28.9611606371039
499480000,-28.6897592083997
499500000,-28.4346284046375
499520000,-28.1897917512905
499540000,-27.9520469675797
499560000,-27.724238695832
499580000,-27.5057619596422
499600000,-27.3034614273435
499620000,-27.1029999739382
499640000,-26.918981163624
499660000,-26.7418839700452
499680000,-26.5666676296798
499700000,-26.4142460875773
499720000,-26.2663690686832
499740000,-26.1287697501109
499760000,-25.9980402937604
499780000,-25.8814305271001
499800000,-25.7752227349395
499820000,-25.6755480921438
499840000,-25.5810727325691
499860000,-25.5031376977928
499880000,-25.4328828155425
499900000,-25.3700943726761
499920000,-25.3183695305828
499940000,-25.2775691451536
499960000,-25.2446271454218
499980000,-25.220771018813
500000000,-25.2078745684954
500020000,-25.2032117989291
500040000,-25.2085305337155
500060000,-25.2238577521512
500080000,-25.2482145921273
500100000,-25.2809816911922
500120000,-25.3238596816031
500140000,-25.3800656251135
500160000,-25.4416218607549
500180000,-25.5092154062042
500200000,-25.5919365792027
500220000,-25.6845132807866
500240000,-25.7853597163791
500260000,-25.897779863028
500280000,-26.0166708479099
500300000,-26.1461726319831
500320000,-26.2851993276513
500340000,-26.434168727936
500360000,-26.5896373296033
500380000,-26.7622199131683
500400000,-26.9428374599393
500420000,-27.12901197098
500440000,-27.3321803612238
500460000,-27.5343506484506
500480000,-27.7546216343311
500500000,-27.9839051717926
500520000,-28.2239420762003
500540000,-28.4738889680047
500560000,-28.7264658355041
500580000,-28.9991449172161
500600000,-29.2838654382743
500620000,-29.5626662694598
500640000,-29.8742184097127
500660000,-30.1875199013005
500680000,-30.5059027320395
500700000,-30.8450663962606
500720000,-31.1887074430915
500740000,-31.5428779301032
500760000,-31.9094121409755
500780000,-32.2896513839766
500800000,-32.6629140919697
500820000,-33.0793583694127
500840000,-33.4935294255767
500860000,-33.9148446404748
500880000,-34.3591088874455
500900000,-34.7910752911678
500920000,-35.2600353271493
500940000,-35.7237073393028
500960000,-36.2236501459657
500980000,-36.6964135403308
501000000,-37.2253808810908
501020000,-37.7354800669009
501040000,-38.2885574698862
501060000,-38.8226663745475
501080000,-39.3930560661115
501100000,-39.9679261653938
501120000,-40.5564623305107
501140000,-41.166550307442
501160000,-41.7710139605323
501180000,-42.4149086607217
501200000,-43.0645218303534
501220000,-43.7128149228036
501240000,-44.3934664131142
501260000,-45.1090503103056
501280000,-45.7958085671264
501300000,-46.5247058653598
501320000,-47.2822790953892
501340000,-48.0305747811377
501360000,-48.7985527081237
501380000,-49.5920041373981
501400000,-50.4035051020018
501420000,-51.2383066641657
501440000,-52.0998552989774
501460000,-52.9639536521767
501480000,-53.8274055934136
501500000,-54.7432626059755
501520000,-55.6571849174951
501540000,-56.5966564944586
501560000,-57.6134686475032
501580000,-58.5714940088644
501600000,-59.5538429857054
501620000,-60.6484228157243
501640000,-61.6767137812739
501660000,-62.7373415698846
501680000,-63.8730920421898
501700000,-64.8934272404466
501720000,-66.024281756068
501740000,-67.2169415155059
501760000,-68.2846986949328
501780000,-69.5331697918649
501800000,-70.6514370282729
501820000,-71.7086696921491
501840000,-72.7531275373401
501860000,-73.4473247122418
501880000,-74.5297328906378
501900000,-75.5098078497094
501920000,-76.196041129928
501940000,-76.934588619482
501960000,-77.1348805999129
501980000,-77.5680845692441
502000000,-77.6708601113958
502020000,-78.3728884756095
502040000,-78.1642971788563
502060000,-78.7253988401432
502080000,-78.8903650228069
502100000,-78.8781914889298
502120000,-77.9312616050385
502140000,-78.9464090434515
502160000,-78.3403318108955
502180000,-78.1236846963377
502200000,-78.8543630200959
502220000,-78.9260088495069
502240000,-79.1261784296795
502260000,-78.9663941285974
502280000,-78.3616085705014
502300000,-78.8310463148795
502320000,-78.4341737436353
502340000,-78.1953935336308
502360000,-78.5256894473201
502380000,-78.6273970992055
502400000,-79.0374621196893
502420000,-79.0675039049515
502440000,-78.8030865665057
502460000,-78.6688521772664
502480000,-78.6900324339824
502500000,-78.6220581266732
502520000,-78.9136890571426
502540000,-78.4623044395255
502560000,-78.6945694055479
502580000,-78.659908157636
502600000,-78.7829198180442
502620000,-79.1497150434291
502640000,-79.254255108198
502660000,-79.0392377328242
502680000,-78.514977328974
502700000,-78.3809243327671
502720000,-78.715305484164
502740000,-78.7944032368815
502760000,-78.6613802891627
502780000,-78.84653955186
502800000,-78.9315741336931
502820000,-78.7935713023657
502840000,-79.0222017757972
502860000,-78.4313465320685
502880000,-78.3909044619334
502900000,-79.2403061092808
502920000,-78.6639159931906
502940000,-78.9082496173883
502960000,-78.8314853246344
502980000,-78.7269531457583
503000000,-78.9001532698729
503020000,-78.7978421659306
503040000,-78.7000203489115
503060000,-78.4169770115364
503080000,-78.6485517084054
503100000,-78.64830947545
503120000,-79.2106204442194
503140000,-79.0290082444113
503160000,-78.9262069295296
503180000,-78.2509938530782
503200000,-78.6895131031693
503220000,-79.0528581450775
503240000,-78.7552865254481
503260000,-79.1538296622432
503280000,-78.6165157545367
503300000,-78.9660491569634
503320000,-79.1546945339502
503340000,-79.0879819392251
503360000,-79.083565163138
503380000,-79.0234733316475
503400000,-78.4602140377001
503420000,-79.1198726092374
503440000,-79.1529631290645
503460000,-78.7538962295718
503480000,-78.5858842194638
503500000,-78.6790781149024
503520000,-77.8281417745197
503540000,-78.2494125263825
503560000,-78.6723091652953
503580000,-79.1480268822653
503600000,-78.646293712869
503620000,-78.9131392521104
503640000,-78.8061942195685
503660000,-78.8349074709702
503680000,-78.8603955277632
503700000,-78.803196265516
503720000,-79.0256470979107
503740000,-78.8414087922507
503760000,-78.952730643641
503780000,-78.5092020497183
503800000,-78.6214861117661
503820000,-78.5565078443143
503840000,-79.0393699598051
503860000,-78.8614316707523
503880000,-78.9169071319031
503900000,-79.1805116760634
503920000,-79.4085569441999
503940000,-79.3282442812513
503960000,-78.6763553988145
503980000,-78.9607271201214
504000000,-78.4853217399013
504020000,-78.6366244793644
504040000,-78.6241254317318
504060000,-79.0459983840048
504080000,-78.6774255195671
504100000,-78.5594541766146
504120000,-78.8066844612452
504140000,-78.9273670911663
504160000,-78.7226845538073
504180000,-78.938567602444
504200000,-78.9000490497096
504220000,-78.7946022839371
504240000,-78.5079147631316
504260000,-78.7161013458443
504280000,-78.7060223540698
504300000,-78.6833868860018
504320000,-79.1559107553816
504340000,-78.3363646796128
504360000,-78.3777104406063
504380000,-78.6632160379343
504400000,-78.7037641700463
504420000,-78.6240753479868
504440000,-78.5373856720134
504460000,-78.5976275289221
504480000,-78.9473610991083
504500000,-79.1015896338796
504520000,-78.9793880593227
504540000,-78.8297997692673
504560000,-78.8309784958745
504580000,-79.0339925226957
504600000,-79.0547054454169
504620000,-78.9631912806209
504640000,-78.9641986588835
504660000,-78.4177475900916
504680000,-79.0810439642269
504700000,-78.9028816603804
504720000,-78.9358551387314
504740000,-78.6924714575838
504760000,-78.4303239809027
504780000,-79.2718285314422
504800000,-78.7470487324138
504820000,-79.0004986220476
504840000,-78.2400566615929
504860000,-78.6638715088232
504880000,-78.6452585797303
504900000,-78.8559574018105
504920000,-79.0092166154094
504940000,-79.2086766052827
504960000,-78.252072796344
504980000,-78.6777175163176
505000000,-78.5088897078677
505020000,-78.4038033813564
505040000,-78.6486807226489
505060000,-79.3420875835001
505080000,-78.9559385159782
505100000,-78.8974642260472
505120000,-78.8546105172054
505140000,-78.7751810482677
505160000,-78.7853976625839
505180000,-79.1287892287736
505200000,-79.1090376805009
505220000,-78.7834902283626
505240000,-79.2391132634842
505260000,-79.0065229509638
505280000,-78.7841875151751
505300000,-78.8855566620929
505320000,-79.0663592096253
505340000,-78.5106175245026
505360000,-79.1588822905896
505380000,-79.3271360787559
505400000,-78.7399449969948
505420000,-78.2849364950986
505440000,-78.4254039544547
505460000,-78.8484816154926
505480000,-78.7613980571661
505500000,-78.4897427225715
505520000,-78.5830243223133
505540000,-78.6041105501373
505560000,-78.8377449678695
505580000,-78.5556231693336
505600000,-79.0953253138609
505620000,-78.7609745149154
505640000,-78.6068601153382
505660000,-78.9277012606234
505680000,-78.6991389233367
505700000,-78.4677813255066
505720000,-78.9873862530726
505740000,-78.323956420913
505760000,-78.6756451640491
505780000,-78.8473663682892
505800000,-79.5482747067259
505820000,-78.7790244404117
505840000,-79.2672961897502
505860000,-78.7659357628274
505880000,-79.0252562800269
505900000,-78.448487537559
505920000,-78.5301966586411
505940000,-78.3662500083686
505960000,-78.8096040539072
505980000,-78.9617116746478
506000000,-78.6686827012381
506020000,-79.0275202403349
506040000,-78.5781735450148
506060000,-78.8604317628549
506080000,-79.0249049146436
506100000,-78.8686592419743
506120000,-78.4945741329885
506140000,-78.6172482084863
506160000,-79.0402934062945
506180000,-79.1393595853064
506200000,-78.8524514781131
506220000,-78.5830051762462
506240000,-78.8406660259157
506260000,-78.6484057929386
506280000,-78.4618892112751
506300000,-78.1024792592212
506320000,-78.6953867949258
506340000,-79.1527952533654
506360000,-79.3891788043095
506380000,-78.4426263783676
506400000,-78.7125063030435
506420000,-78.8573476681718
506440000,-78.9158745436391
506460000,-78.8694502946128
506480000,-78.8382952438534
506500000,-79.3467865627132
506520000,-79.6004271169756
506540000,-78.7908967551635
506560000,-78.7003157990151
506580000,-79.3236219177412
506600000,-78.9064623801323
506620000,-78.7948815938062
506640000,-78.7188653827651
506660000,-78.5087930880122
506680000,-78.9869293771243
506700000,-78.9780355989118
506720000,-78.6046021752471
506740000,-78.3788903588992
506760000,-78.5235941391825
506780000,-78.956182580502
506800000,-78.7788284021366
506820000,-78.4922611655592
506840000,-78.8660685999178
506860000,-78.4709173225017
506880000,-78.4595238322801
506900000,-79.1779147766282
506920000,-78.9525714677496
506940000,-79.0128260326342
506960000,-78.3965667773986
506980000,-78.4270471184158
507000000,-78.6504238927584
507020000,-79.1585576545087
507040000,-78.6138138954389
507060000,-79.0739142288403
507080000,-79.1188809513761
507100000,-78.5784024376357
507120000,-78.7217921740995
507140000,-78.3328948185548
507160000,-78.6839405272209
507180000,-78.627016246394
507200000,-78.3704030917087
507220000,-78.5063329790048
507240000,-78.6588460016543
507260000,-78.4662723278485
507280000,-78.8054052113559
507300000,-79.1618129254319
507320000,-78.7368248373155
507340000,-78.9912331086862
507360000,-78.7485842133917
507380000,-78.5452318665474
507400000,-78.3885378470608
507420000,-78.465802212924
507440000,-78.3603550672483
507460000,-78.4587984286198
507480000,-78.7137676965137
507500000,-78.5052718134978
507520000,-78.3497418914312
507540000,-78.4826113699994
507560000,-78.9887247389734
507580000,-78.9051410758549
507600000,-78.7516320434413
507620000,-78.3558289665618
507640000,-78.2208814580214
507660000,-78.7694174607996
507680000,-78.6032061724413
507700000,-78.7481922219757
507720000,-78.5154121919628
507740000,-78.7804456743964
507760000,-78.7511058784218
507780000,-79.0437580028824
507800000,-78.9912391222161
507820000,-78.9063600322617
507840000,-78.2762084342254
507860000,-78.5396954079447
507880000,-79.1819688814746
507900000,-79.2661283335569
507920000,-79.0751311262843
507940000,-78.4033093399951
507960000,-78.4945560420569
507980000,-78.7540871893753
508000000,-78.0717990731699
508020000,-79.0058166634792
508040000,-78.6358143716752
508060000,-79.2985912736062
508080000,-79.0125259122443
508100000,-79.1446949065356
508120000,-79.2205782855023
508140000,-78.6953022363889
508160000,-78.5989106198063
508180000,-78.973396733026
508200000,-79.0618249490574
508220000,-78.7677027253867
508240000,-78.8993799563537
508260000,-79.0321196088116
508280000,-78.8093123862969
508300000,-79.359787349566
508320000,-78.9047869898408
508340000,-78.730606434881
508360000,-78.5442904453037
508380000,-78.6236669386237
508400000,-79.0013746777145
508420000,-79.0671238643978
508440000,-78.6475008251262
508460000,-79.1242540064227
508480000,-78.8504143433811
508500000,-78.6596220843728
508520000,-78.4439068129335
508540000,-78.2306515095635
508560000,-78.7566215633894
508580000,-78.9962462629387
508600000,-79.0033752125654
508620000,-79.1035621419694
508640000,-78.8442033668883
508660000,-78.8917067206879
508680000,-78.5823883405479
508700000,-78.3375394164709
508720000,-78.5302146878889
508740000,-78.5298710433869
508760000,-78.7924597867515
508780000,-79.3611161953741
508800000,-78.528869424255
508820000,-78.3976301520409
508840000,-78.609549480231
508860000,-78.8723768643862
508880000,-78.5989420633212
508900000,-78.1444644528025
508920000,-78.7191985013803
508940000,-79.1141023962046
508960000,-79.1447440907213
508980000,-79.0874570287975
509000000,-78.5237763465671
509020000,-78.8927893107532
509040000,-78.5800094743409
509060000,-78.3898363096104
509080000,-78.6639907000871
509100000,-79.004423492695
509120000,-78.885894566069
509140000,-78.7109386152866
509160000,-78.6079898101798
509180000,-79.2975866250191
509200000,-78.8750304356074
509220000,-78.6877056695913
509240000,-79.1019743295357
509260000,-79.1265443769263
509280000,-79.2476557122773
509300000,-78.8946219296303
509320000,-78.5247115560877
509340000,-79.0837583227058
509360000,-79.2274618043223
509380000,-79.1234941584703
509400000,-79.0141342265816
509420000,-78.8521746798268
509440000,-79.493874976941
509460000,-78.8776371832113
509480000,-78.7914056443684
509500000,-78.7060525757581
509520000,-79.0948927213875
509540000,-79.0820711001416
509560000,-78.9343000221216
509580000,-79.0706705506956
509600000,-78.6085542095031
509620000,-78.7148000987405
509640000,-78.3223068200299
509660000,-78.7268623435527
509680000,-78.5287600460825
509700000,-78.6220164110799
509720000,-78.6055855540929
509740000,-78.49245613921
509760000,-78.7334622099746
509780000,-78.6195862077973
509800000,-79.0239799783517
509820000,-79.0384032344049
509840000,-78.7536181492629
509860000,-78.6826684333755
509880000,-78.6957753368272
509900000,-78.607554452107
509920000,-78.5918915214404
509940000,-78.441016166061
509960000,-78.7034162185979
509980000,-78.2249301596261
510000000,-78.7799799550254
